po_id,product_id,quantity,cost_price
1406,3639,208,1077.5
608,5104,97,6578.69
2325,43,102,294.28
2892,375,214,154.09
2896,2923,112,7235.46
2289,562,68,229.07
281,2713,125,58947.51
2916,5016,62,468.75
203,1996,171,55187.62
1291,3751,294,6129.6
725,5566,52,137.56
70,638,284,2565.0
1052,2931,235,1299.18
1239,5864,22,2238.49
2611,3640,123,1328.29
443,5936,81,540.37
2154,2097,292,936.97
2123,1456,140,52.46
1364,1781,28,104.4
79,6045,206,2439.96
2318,5719,144,955.79
55,861,176,437.55
659,608,183,1410.5
1130,4797,292,1159.96
94,1349,112,201.81
139,1744,53,146.36
97,6030,119,5533.49
2062,6282,185,1489.9
2460,3573,162,978.28
854,5461,215,202.54
2660,5940,33,1872.34
934,6228,230,171.43
554,5115,243,23651.18
19,1209,285,118.58
21,1686,189,417.69
2,4755,162,252.69
1234,5963,261,2050.95
2498,4777,146,138.81
2882,2873,189,1405.61
1322,3575,177,1407.17
2337,3812,274,3896.02
1509,117,134,228.23
2938,841,224,751.8
172,198,279,99.93
2377,593,89,118.05
321,515,290,125.53
1678,2084,68,914.95
1803,1441,223,35.61
57,6063,235,315.0
1823,3113,259,2857.5
2673,3389,20,1570.78
1130,1449,178,42.26
2728,4528,189,300.85
644,5688,92,749.62
1280,617,103,2176.66
1901,46,194,169.3
1624,5475,40,343.23
1831,1333,102,93.01
2207,4320,282,3450.01
1287,4882,183,222.69
2231,2341,74,55636.54
923,25,135,161.64
460,781,195,2420.28
2115,3230,202,3179.64
1466,4438,63,2615.62
1718,3296,213,16.84
266,5357,298,517.4
115,4131,283,2395.98
968,394,122,149.1
853,1458,300,52.5
1032,4366,116,3246.64
1248,5602,40,121.55
2765,1642,82,335.25
1294,1676,165,249.17
2930,4621,290,13.85
2308,2974,35,50537.99
2124,675,127,2271.94
1379,1989,105,416142.95
1906,1952,226,144.82
2574,3023,27,1273.44
1361,1465,161,239.76
1436,1817,226,560.09
28,6028,76,4487.01
1796,3978,183,148.29
1676,5135,233,13213.3
418,205,212,255.65
796,547,60,123.15
54,2768,135,55198.63
2999,5565,279,161.65
332,3967,118,4702.53
2051,5433,77,2428.06
2357,5331,28,394.64
2623,6245,137,2330.73
1477,5061,231,21711.25
2798,610,235,165.78
404,5068,29,24877.98
917,4109,55,251.42
2944,4335,181,1586.21
2088,5539,48,609.27
1522,513,101,177.9
2866,2513,118,46030.13
1961,2838,167,19961.28
1005,136,123,163.24
276,2814,300,30810.36
1208,6282,154,1516.32
39,2270,208,307.5
1918,5566,270,130.03
1048,797,87,3092.68
1456,4399,135,2680.36
1222,1847,256,34.18
2419,348,125,139.66
2592,3483,83,959.17
577,3150,74,1072.5
1022,1679,192,388.17
2587,6280,165,6519.29
2668,5044,70,158996.03
150,2145,288,3457.67
234,5000,261,1471.65
115,4423,243,1046.02
308,2814,218,36436.25
2859,5471,74,120.13
2629,926,200,95.71
2036,3815,207,2289.04
889,998,270,20.46
1778,70,211,262.91
1686,73,130,290.64
1925,2350,171,6684.03
572,3159,114,2780.92
1805,1442,125,77.84
424,6262,250,756.95
2411,5947,160,3697.65
2012,4371,115,2478.24
2173,1593,196,142.53
2772,1799,261,63.4
2132,3708,246,1738.21
996,5472,23,64.57
1714,4672,171,141.05
2348,693,26,2688.23
1950,1274,273,75.39
1550,3518,47,3038.28
1002,4164,57,3029.19
1406,181,251,90.3
2553,477,238,65.33
806,2906,239,1198.16
402,945,261,129.44
2303,1648,29,209.45
2573,1154,41,143.98
479,394,176,138.41
1370,635,161,3413.66
2394,2332,294,80242.19
2035,402,119,189.02
624,476,28,49.58
1349,107,185,281.21
2810,1247,99,39.71
2442,3834,159,2411.9
870,6136,278,233.63
1034,2489,40,99501.12
1234,4141,121,5936.0
624,315,74,73.99
2299,1521,227,121.35
728,1740,289,80305.98
2927,74,62,129.84
1825,3027,43,1765.57
1907,6264,170,714.93
1783,6145,174,417.57
2888,3679,142,3846.79
342,4329,196,5202.18
575,5127,189,16613.66
198,3727,195,1890.19
487,1503,123,44.0
482,3524,94,1129.81
1946,2564,223,52638.48
2753,2354,270,979.96
690,2094,275,1886.91
2535,4870,258,204.09
211,5763,216,412.62
864,428,185,61.25
2606,6016,130,184.54
724,2783,117,64188.1
554,830,45,1694.98
2101,1110,139,246.37
24,4478,190,2743.52
2775,6205,192,133.93
2595,1900,155,821.02
444,5197,170,91.14
1391,5922,141,3376.12
954,2293,235,101.21
2082,671,286,2152.11
2103,2234,132,63.41
2299,558,191,359.92
1310,3559,141,3875.35
1614,2587,208,57582.0
1353,2441,116,10804.41
1626,1168,205,87.79
191,4277,23,34.02
2436,3474,42,1651.32
714,872,192,712.42
336,1857,247,13.55
147,6055,135,1514.37
2351,50,99,239.99
2518,2337,269,21805.65
2192,565,111,61.3
2593,2790,207,27080.57
2434,3309,123,144.55
561,829,61,1104.82
1215,5418,300,649.96
2684,716,154,2885.81
1313,4931,176,62.08
1431,5323,27,1807.12
2362,1906,106,3878.83
704,989,257,190.11
2085,5256,120,230.91
703,6156,172,120.2
2343,4200,291,267.76
1199,5128,158,20112.91
245,4568,188,633.96
2210,4902,226,923.21
2890,4606,128,1146.65
2793,3315,300,908.81
556,3447,217,3052.3
1087,3714,117,2391.39
2814,6226,91,209.38
1894,1537,259,196.65
672,3455,253,3213.99
1120,5630,133,2839.45
1865,5183,182,269.82
1348,5307,24,120.23
1516,5040,49,47366.82
1538,130,50,189.82
1755,3257,38,3922.93
2268,1485,261,86.27
1103,1252,276,153.62
2248,2214,147,197.81
2908,2977,49,834.54
1165,1144,75,79.53
235,2590,138,57116.91
2076,213,103,468.94
1047,666,248,2397.72
2389,564,254,429.25
1541,4628,22,840.59
241,1986,239,91401.43
240,1061,102,95.71
2492,5070,193,13391.35
321,35,87,126.27
2005,1555,181,474.29
2771,369,60,89.11
2789,5697,189,558.1
1688,5637,263,505.13
2751,4115,158,265.68
2127,2081,109,1024.61
1299,6118,32,561.53
301,1567,49,178.26
669,3337,274,3156.66
902,126,50,140.16
457,4842,277,4325.8
2892,1519,227,123.7
637,2681,123,21535.46
639,3730,218,1514.84
1572,4788,132,792.29
146,1806,51,441.96
1892,3889,198,4607.74
2661,5943,270,1667.73
2823,5032,86,17156.58
1362,4083,34,348.99
2581,4135,156,466.31
2052,4847,150,1283.76
1650,3018,151,2518.47
2192,5382,224,441.43
1780,4783,231,22.69
2664,722,293,2993.41
619,5277,206,26.95
975,327,167,52.32
2342,5040,154,49807.46
2951,5711,36,136.66
2041,921,298,48.81
781,3944,190,7712.18
1591,1879,76,704.47
883,1965,136,10300.83
2657,5855,169,4652.15
2417,4425,230,1482.74
2365,2496,52,43046.1
1758,1015,45,73.47
608,3296,138,18.3
2724,2990,227,94928.96
2400,4896,114,207.86
2683,1467,273,106.39
2935,3441,112,1824.78
1650,2788,169,19110.68
2031,3464,46,1960.16
1720,6226,272,189.43
1094,3212,50,12347.2
2961,5913,54,1135.33
924,112,275,56.2
1189,1521,197,115.06
1160,1790,46,208.06
1962,1886,57,847.84
1553,3953,57,11743.36
2725,3351,299,2190.8
2146,2667,107,46143.75
1755,5867,141,4076.36
1962,5155,215,25205.76
388,4378,72,4507.37
2110,4358,250,2454.26
2934,1536,224,366.28
1885,6034,288,4319.12
716,2006,206,72024.22
1761,2426,130,20356.54
2519,1155,25,86.47
2000,3690,46,1979.08
2877,5124,90,20829.31
2795,1093,189,109.37
2807,3853,31,9333.3
2448,4237,300,269.16
2238,1249,43,91.6
124,546,299,263.35
870,3278,240,246.99
2772,2063,215,412.09
258,1395,147,220.37
1938,834,30,1884.33
2993,1644,113,301.31
2849,23,208,292.9
2455,5060,66,27182.06
1530,2411,43,59464.97
1247,3263,225,14716.0
146,4794,106,220.24
437,4473,113,2752.79
946,3075,282,254.37
20,4360,138,3062.05
577,1407,120,252.04
313,5900,84,1305.81
2493,1484,130,205.12
2128,585,140,1778.52
2936,4225,49,2189.61
15,1867,118,286.63
2837,5074,217,6886.61
1024,3355,257,2236.38
2864,5003,96,674.12
1198,4075,135,361.09
211,3529,239,1402.15
9,3833,214,7093.14
2389,5760,298,169.22
2281,4767,103,389.36
2402,5977,211,1970.37
2794,1262,219,112.27
1699,5551,175,48.92
1150,776,210,2730.21
1411,1337,247,25.85
367,5433,119,2427.4
2167,3716,199,3278.31
2593,1984,220,86132.72
2136,3165,274,2809.65
742,3457,79,5232.73
2186,4531,149,433.74
2338,437,154,127.31
1909,5068,98,21097.15
2228,2618,54,61494.16
343,3004,200,810.02
1229,5114,29,150692.93
2797,13,160,13.55
728,1726,155,80547.01
2495,6036,63,6315.34
1818,5869,85,3151.42
1036,4109,255,242.07
1813,2003,34,54507.31
2534,5917,173,2695.89
2031,2030,100,69.49
1086,5634,210,6319.12
1279,5533,206,4873.9
452,4972,137,238.15
2764,5983,190,288.42
1114,5534,150,5249.2
1133,1915,213,230.07
1743,1785,94,35.38
971,623,182,2564.95
2678,3183,116,7419.57
1857,3090,101,7126.06
1241,3568,202,1164.14
364,3296,104,16.55
1196,138,292,57.58
1642,6243,54,1306.03
1960,1401,29,80.71
777,3691,218,2693.9
2179,4220,44,461.2
2005,1481,290,230.12
279,2883,290,1174.29
1673,5025,183,11807.91
1599,5827,261,933.05
169,273,170,128.5
1461,5742,204,110.0
1761,2821,114,57410.5
1221,2696,294,13173.06
2114,197,88,129.9
615,4638,209,1586.81
1900,256,52,393.83
406,1603,56,181.88
2413,4881,184,120.44
1346,1532,186,105.5
1422,3602,165,3762.16
1408,6178,81,133.75
1680,5776,212,119.92
2692,2143,184,804.51
2822,2668,224,56275.72
2352,4186,236,906.3
1555,3792,171,3360.19
2703,5564,22,30.43
335,2265,227,167.65
2165,4202,290,3445.3
1658,1533,58,193.65
200,1189,121,36.91
1749,3183,53,6940.37
867,5037,167,25315.38
1544,4526,279,279.63
2671,4721,155,655.2
326,2817,47,44133.24
2545,1171,168,175.37
334,5904,50,3581.95
2429,3389,36,1540.48
2585,3774,262,4382.93
444,1999,111,22154.32
2269,4366,258,2960.71
145,4755,93,282.41
2270,4780,26,12.28
2117,2872,287,4039.52
563,2274,227,283.95
2137,2810,256,14295.94
1080,4089,193,282.07
625,1567,131,175.84
10,4799,110,2187.51
1033,6003,230,122.14
431,2727,75,15671.14
301,5049,215,17033.95
1001,2042,245,92.75
720,49,95,240.87
2517,72,277,417.34
2702,4761,233,631.97
1226,988,73,81.81
1519,2314,197,40453.37
733,1445,34,50.33
1395,3775,44,4577.71
1675,4156,194,332.79
2405,3146,75,1026.54
2382,4814,237,12381.46
2373,3424,284,1621.49
106,1221,33,106.77
360,4015,73,15426.83
343,5833,110,418.52
164,984,77,144.45
2961,5405,129,318.06
1546,6027,50,288.53
1868,5634,203,6196.77
1997,5175,208,648.23
204,5118,94,43353.07
2814,4857,49,117.98
1507,1536,80,384.19
2501,700,61,2285.56
543,4430,279,1628.55
411,5117,186,37438.54
501,4810,30,6546.87
793,142,176,229.99
27,1144,59,72.72
362,3383,148,2243.17
1030,4206,220,2264.65
1542,5481,240,96.74
236,5828,140,477.11
102,3219,221,88.25
389,4051,56,135.0
1156,2338,156,26352.86
2357,3851,282,5917.42
2568,3055,246,360.52
1930,988,67,90.77
2488,1031,288,43.02
1795,483,221,185.41
1114,2164,200,345.57
2942,5760,159,177.78
94,1472,91,171.66
1241,5348,192,1635.55
2635,1667,103,159.07
2733,1999,176,26504.02
1852,4883,84,477.08
1114,5641,104,1416.3
1175,3959,173,24392.59
128,2502,229,14403.16
1218,2526,33,17039.0
1397,2122,270,393.14
866,5688,103,689.73
2068,3500,196,1347.79
2121,2711,260,45674.23
1750,251,277,136.64
891,5811,20,131.12
804,5596,174,97.62
1896,2518,43,23291.57
1282,1308,81,42.53
1973,5027,56,19787.98
1561,5501,122,1147.87
941,341,134,47.12
1601,5008,169,4013.08
1218,2577,31,65407.39
2887,4773,269,130.42
210,5737,259,357.14
1534,599,257,635.56
709,1232,293,222.75
42,5619,283,123.52
818,2179,172,75.5
1039,4969,34,322.71
2394,498,263,503.42
364,5849,89,5211.99
965,491,118,185.07
1228,3924,215,223.61
997,2801,276,16443.81
2855,2362,63,12133.96
2662,2792,47,38488.29
2729,601,103,1774.73
958,889,39,583.45
1155,2276,228,553.41
1632,681,300,977.41
1340,4415,83,1744.33
1197,2434,196,73838.5
318,4096,20,1816.72
2905,2904,173,11853.85
100,5172,104,131.72
2687,169,270,91.36
2588,110,150,174.55
1713,745,38,3565.83
1426,3839,208,1974.51
2116,236,160,262.83
1847,852,215,760.37
265,3569,107,1369.71
2823,638,162,2378.15
1030,4898,21,882.3
1577,116,156,228.7
2663,6130,214,810.49
1484,1631,22,144.63
1223,1105,49,56.11
1217,6068,288,1135.65
2076,3176,48,3933.81
81,1430,281,230.68
183,3222,75,36.68
301,4471,22,2089.19
1513,5301,25,149.91
2521,483,162,193.71
346,1741,271,101.11
1199,1628,124,191.0
2582,6266,233,687.99
1380,4002,294,5761.38
1200,5447,141,16.46
2453,1222,52,213.35
1219,3550,37,1428.86
77,5526,213,1165.67
2349,306,153,78.91
1828,2688,21,66136.93
2513,782,286,2446.38
1862,1215,97,135.34
692,2863,258,8039.61
10,5382,42,473.59
1228,5496,60,293.6
1438,6048,24,3047.35
1224,395,272,130.95
1359,1580,288,209.43
2147,4617,268,154.02
269,5516,284,1379.26
1969,3631,265,2196.96
2937,377,55,117.81
899,1616,119,246.11
1935,5851,181,7472.49
372,3368,82,910.7
2763,1181,106,39.4
2683,1394,251,106.31
1110,1819,81,981.8
2369,4101,123,267.15
2188,2797,111,38454.81
736,2258,191,78.5
1993,5253,64,44.14
2421,2486,113,53655.6
689,3041,270,117.45
1708,3958,84,18597.41
141,4658,201,186.56
2919,885,265,225.84
509,2954,237,18995.17
2196,129,300,134.95
346,5839,101,444.96
188,669,189,2873.2
573,3655,178,2107.34
2791,4157,69,441.08
319,2418,244,20923.21
1192,5908,193,309.75
990,903,86,140.33
2760,5184,153,386.3
468,647,172,2188.39
2775,2107,219,1817.52
2969,2267,290,348.01
1325,5343,59,3024.08
2031,1551,54,384.41
1303,3750,202,4737.84
824,3709,182,1708.82
334,1205,37,265.07
2715,3365,207,3307.27
223,4761,274,570.9
582,1553,90,190.49
1097,2224,255,54.14
2749,1549,284,196.12
1026,2668,102,56944.83
638,4687,219,359.08
1213,5561,253,69.7
2596,3349,124,1422.66
1216,1151,36,83.64
254,557,145,276.75
1335,1747,197,144.59
2993,4824,211,7980.12
2935,3889,153,4833.74
814,5988,220,1041.69
2698,1976,194,37673.74
1566,5888,31,1917.39
248,6081,236,124.88
6,649,52,2432.73
2754,5067,137,17473.21
1558,732,94,2625.53
1982,2993,113,3661.01
1252,5593,123,74.95
193,5708,260,597.68
378,4671,248,1688.45
521,4396,34,7003.11
2577,833,278,1688.17
165,1043,213,58.63
1285,822,269,1862.46
999,2709,236,25725.49
1385,3647,61,2382.82
1450,1743,69,272.6
1941,3313,90,76.29
1815,60,286,276.23
2260,2837,88,14679.33
230,1662,65,168.4
1653,3823,286,5520.36
1116,2735,179,2788.95
214,2755,42,37563.29
2563,2291,180,367.81
2484,6118,173,544.47
1679,3902,49,13698.33
1349,684,296,538.89
1381,2583,219,32814.26
1888,6272,73,2404.18
986,5462,68,180.96
808,3947,238,5501.07
1109,920,261,270.79
2474,5690,266,5955.43
2938,2710,228,37259.68
1390,3426,258,2331.57
301,3545,267,3119.45
2033,3172,221,12076.66
518,5081,145,78687.67
2595,5491,30,246.34
2552,4104,103,147.97
1547,3931,150,11577.16
322,3801,241,5318.66
1177,3757,286,6727.8
74,104,101,185.61
1166,4406,67,2834.05
2226,62,199,179.21
392,6140,151,308.17
2047,2257,234,409.85
1855,1890,283,898.04
1313,1962,91,16488.67
660,2737,63,282.84
611,1549,218,213.72
1975,523,32,194.3
869,2671,295,19303.2
1258,4973,277,473.2
2949,3734,169,1526.87
568,5317,52,195.6
2273,3449,184,1720.71
1232,5381,91,413.07
2434,5295,108,180.14
2449,2733,59,587.52
1454,2727,195,15202.76
714,5186,88,95.51
1614,127,80,207.79
1354,4319,108,3050.32
2551,1298,272,48.73
2981,1629,275,153.24
834,4593,51,2272.35
1549,2292,88,492.85
1864,2747,216,284954.2
1682,6073,149,1589.37
2896,1731,200,3873.55
1886,1148,76,89.54
2189,1261,205,75.45
1138,2707,263,20259.36
1330,2827,102,12411.17
1315,3253,285,1629.21
246,295,63,52.36
1560,899,300,88.61
1053,1607,117,108.66
2290,5183,140,287.33
921,5888,298,1917.45
2158,2013,208,54.53
2940,2899,232,5447.68
1987,3780,37,4435.24
2959,833,87,1872.38
983,5121,267,25476.52
405,209,131,442.21
1315,2049,45,52.48
1489,2734,294,1130.41
928,2457,77,38590.19
2050,1713,123,63672.18
2989,2573,283,24976.56
632,4231,153,1255.63
1478,3314,218,722.62
296,4329,94,4813.0
403,1923,195,367.24
248,4584,266,327.02
1458,1935,123,791.99
2982,5749,152,210.35
634,2165,262,655.81
2066,5532,274,4274.28
19,3253,199,1840.3
404,3943,157,6779.38
175,1760,169,85.83
1823,3648,36,3285.76
566,871,299,2226.48
1873,1130,75,11.84
1297,1118,263,95.12
2292,1541,111,153.39
1818,2793,180,53036.09
180,3191,49,1461.91
684,4492,49,3088.99
1099,630,86,550.78
1840,6089,56,80.98
2512,4262,255,320.95
74,6248,258,389.28
2507,2951,233,9771.78
1932,1639,189,282.43
1167,787,283,2932.11
2031,2801,292,16474.22
979,1992,97,39451.13
2850,3158,35,2075.89
2317,5451,179,120.68
2354,3579,199,6309.3
580,1074,124,64.53
464,4183,231,2652.34
369,203,121,289.44
535,1983,37,91595.08
2352,1028,31,21.26
2770,3557,137,2521.26
2430,142,297,239.87
2148,1071,141,48.4
236,4608,214,62.14
1413,2724,281,8029.26
1957,6036,211,6019.0
18,2678,67,86699.05
2694,184,89,138.42
275,1340,251,175.33
2459,3226,239,3587.88
2985,3666,188,3199.88
1533,1351,238,184.64
155,3172,119,12811.43
729,4446,112,2752.04
2444,1128,280,12.17
2397,135,100,72.82
1784,3169,58,5849.84
205,4343,145,905.95
1309,4546,76,302.55
2879,2133,222,779.27
2771,1846,127,16.35
959,169,71,92.61
2979,677,266,2476.57
708,3720,127,2060.35
1301,2028,232,51.54
2203,1138,150,9.05
1081,1144,103,78.73
2988,2116,258,1729.02
2181,2707,202,20981.96
2551,5361,87,1516.83
1413,54,237,159.72
1824,2278,293,214.76
475,1303,267,43.12
724,2872,157,3645.42
1520,4168,120,1220.14
1779,972,46,204.75
1660,4751,297,1616.67
1949,6169,43,28.26
2810,2557,116,40658.55
500,3969,137,6000.67
2359,4507,207,264.55
217,105,87,116.52
612,184,143,145.18
2500,34,89,186.33
753,4669,241,1033.34
887,822,172,1671.36
1506,5046,239,29211.08
1769,733,177,2633.13
1668,3199,83,2448.31
1048,4076,288,150.11
922,1803,129,795.82
1444,5339,95,2265.16
1893,158,31,125.35
814,895,76,756.61
823,4955,52,62.02
1245,2075,209,386.2
1779,4439,46,2594.82
381,1675,70,142.76
2324,3103,165,8546.26
2351,168,231,89.97
2094,5637,202,436.31
773,3869,137,2985.14
308,5081,229,75054.58
2201,2210,275,409.19
488,3445,146,2271.73
851,3641,140,1894.22
1232,540,51,17089.59
2544,415,184,137.61
1887,3050,278,155.09
814,5717,286,597.2
2042,1957,164,54100.57
941,79,226,85.32
191,3198,130,1898.27
2361,2586,237,47170.6
102,12,103,32.01
991,588,56,59.52
2595,4935,42,104.82
2510,861,73,506.99
582,2618,157,56002.86
906,2522,59,60006.28
2284,1955,196,34469.3
2264,5192,99,1497.82
2940,3352,297,2150.89
2777,2126,128,1020.05
1172,4587,220,725.5
321,2054,27,123.93
1737,1430,206,230.76
2325,3304,212,141.57
1675,1757,287,81.41
2160,4060,120,408.57
2946,4093,76,140.59
2694,2100,57,846.96
2183,4757,150,1136.85
2866,4018,124,17867.84
530,4072,50,369.22
1033,325,119,78.22
1075,4655,200,210.15
342,5687,268,512.67
2035,1109,192,112.95
2995,2202,49,460.75
2818,2348,231,687.73
584,3564,137,1826.67
1535,2948,219,4506.93
1000,2200,76,97.91
1279,773,37,2461.07
996,4862,216,182.43
1620,3728,268,2300.77
2368,3771,153,4396.35
1497,2427,299,23360.66
2833,2634,256,33459.0
610,2190,83,275.48
65,615,225,3187.2
1667,5653,181,909.42
26,3971,49,6067.26
1711,3660,170,1886.63
132,935,92,189.84
881,2624,277,38556.31
2714,5074,177,5951.15
2175,2626,192,60695.89
2542,925,54,48.76
317,3250,232,3300.12
1966,5740,126,78.76
2380,1269,265,53.74
1650,667,211,2789.0
777,4705,278,22.4
2021,973,39,144.67
1184,2596,79,12337.11
931,5861,251,4013.19
1472,4042,267,303.11
1513,2548,225,65544.87
2257,1590,258,149.56
2804,4982,269,1747.95
1894,3756,254,4483.45
1752,1097,170,31.13
1035,151,157,526.93
1077,196,27,57.41
791,312,170,71.14
925,2565,279,905.84
2998,5430,133,336.45
244,3701,48,965.64
1340,2658,202,23541.07
1700,5904,28,3635.59
658,3846,62,4273.31
1145,2165,38,707.5
1155,988,190,86.45
802,1739,71,29887.12
1596,1000,114,94.82
24,4269,138,59.33
536,738,225,496.87
1542,3447,56,2931.03
1093,1992,276,43931.03
1103,6055,139,1543.48
1694,4004,62,8855.0
2272,4913,163,483.46
2209,151,116,457.55
790,5471,83,116.49
1109,1372,37,68.67
2660,3694,148,2933.28
2745,2114,156,352.38
2340,2933,157,2320.52
2655,1754,22,119.19
147,1181,110,45.51
1232,4235,151,1869.67
2458,5096,71,15071.81
2377,28,162,133.39
2163,2032,175,67.4
1982,2895,245,4163.32
1793,34,143,173.32
591,5041,241,81428.07
2744,1775,164,135.26
2341,6254,253,1648.31
758,1296,222,11.83
1737,5480,239,196.58
2821,2704,23,9858.88
2417,2504,165,24562.71
968,3557,243,2586.52
859,5617,205,80.44
898,1169,97,114.85
2264,608,63,1645.47
1668,5836,43,197.85
2932,2091,231,415.33
2119,2578,223,90404.5
821,3515,84,2146.21
2358,402,300,194.2
1920,3267,64,35.18
630,374,293,132.7
1262,5332,296,500.78
2680,6070,66,1745.87
914,2919,37,2347.61
917,5162,145,33248.35
1891,1090,108,30.14
1446,592,26,90.67
717,5878,184,3985.27
1968,5624,29,118.25
1067,908,142,547.73
338,139,240,136.86
1267,2715,57,34098.71
892,3832,26,6305.88
2604,3567,138,3934.74
1875,3633,61,2955.2
2938,4348,200,5697.32
1317,5113,137,131911.41
1985,3568,212,1131.25
2248,2935,93,5721.63
407,64,242,174.61
2447,2302,288,26362.52
2532,2667,252,48404.8
1659,5330,40,290.94
104,5127,270,15380.06
2625,5097,57,19030.73
2201,3941,296,5142.57
2368,42,103,404.46
1329,6154,27,366.81
2355,3697,178,4861.25
1734,1421,146,97.2
2764,3625,169,2376.66
659,4017,24,14961.66
775,3086,200,2177.9
171,5959,124,2823.09
246,1263,184,201.3
1410,495,259,61.97
1271,1296,274,12.2
903,5161,38,25622.86
1058,3337,254,2981.96
1503,5442,196,60.03
1105,574,214,1208.0
818,5574,98,34.22
2101,3404,62,606.77
1790,1874,95,151.31
1301,4588,248,400.04
1111,5946,101,3203.06
1729,224,235,64.9
432,2586,232,52011.0
1764,5667,80,110.16
705,1207,216,28.63
85,5231,269,31.86
1786,920,187,250.46
2453,3089,258,5485.32
630,3276,114,64.99
1151,2621,278,17956.34
1061,5760,133,178.56
889,1009,171,170.78
2575,5974,73,1277.56
1709,5264,176,79.73
2532,1109,262,125.4
2861,5185,292,1539.24
663,271,164,136.05
703,5961,79,4210.61
2038,58,275,203.42
2719,6057,102,2107.36
1215,2668,132,63697.55
1439,3218,203,147.03
1335,2730,53,14013.03
142,4136,119,18.29
1384,2445,264,37068.03
2589,1685,256,193.67
542,126,52,155.33
1824,1987,191,165883.33
58,5995,289,2707.59
367,1898,241,3157.95
2453,1913,111,305.99
2514,4004,163,7639.25
1433,1057,204,80.27
120,4759,51,1880.04
1754,4710,55,1434.62
1968,1239,74,47.38
1624,47,126,192.63
1856,965,33,384.67
2296,4544,297,945.85
574,2554,282,22056.53
2786,4179,246,3797.1
2590,5566,136,141.66
2949,1919,91,239.08
2437,5501,276,1266.12
2246,934,296,91.41
1523,5201,134,185.03
1672,615,248,2878.86
106,2312,272,32530.89
480,5796,21,133.53
1356,5605,20,92.41
2731,5895,46,3691.4
1460,629,107,1099.13
1360,3862,130,4002.21
