name,category_id,brand_id,unit_id,price,gst,cost_price,description
Throw Blanket Fleece,20,115,1,330,12,260,Fleece designer throw
Bed Sheet King Size,20,115,1,520,12,399,King size sheet
Blanket Single Fleece,20,115,1,340,12,260,Single fleece blanket
Blanket Double Fleece,20,115,1,420,12,330,Double fleece blanket
LED Night Light Motion Sensor,20,117,1,190,12,140,Sensor night lamp
Office Lamp LED Adjustable,24,117,1,699,18,499,Adjustable desk lamp
Desktop Lamp Flexible,24,117,1,650,18,499,Flexible desk LED lamp
Office Wall Light Panel,24,117,1,2600,18,1999,Wall-mounted light panel
Meeting Room LED Indicator,24,117,1,2100,18,1600,LED indicator light
Office Whiteboard Light,24,117,1,899,18,650,Whiteboard LED light
Desk Lighting Bar LED,24,117,1,650,18,450,LED bar light
Meeting Room Light Strip,24,117,1,550,18,399,Meeting room LED strip
Office LED Downlight 9W,24,117,1,380,18,260,9W downlight
Office LED Downlight 15W,24,117,1,499,18,350,15W downlight
Office Ambient Wall Glow,24,117,1,450,18,299,Ambient wall glow
Office LED Indicator Red,24,117,1,220,18,150,Red LED indicator
Office LED Indicator Blue,24,117,1,220,18,150,Blue LED indicator
Office LED Indicator Green,24,117,1,220,18,150,Green LED
LED Mood Lamp RGB,20,118,1,350,12,260,RGB mood lamp
LED Aroma Diffuser Lamp,20,118,1,330,18,260,LED aroma diffuser
Decorative LED Globe Light,20,118,1,330,12,260,Globe decor lamp
Decorative Neon Light Love,20,118,1,420,12,330,Neon decor lamp
Decorative LED Star Projector,20,118,1,460,12,350,Star projection lamp
Decor Glitter LED Sphere,20,118,1,190,12,140,Glitter LED ball
Decorative Light Strip Neon,20,118,1,330,12,260,Neon accent lighting
LED Crystal Table Lamp,20,118,1,350,12,260,Crystal table lamp
Office Ambient LED Strip,24,118,1,380,18,260,Ambient strip lighting
Electric Drill Machine Standard,26,119,1,4050,18,3159,Anchor durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Plus,26,119,1,4500,18,3510,Anchor durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Pro,26,119,1,5850,18,4563,Anchor durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Heavy Duty,26,119,1,7200,18,5616,Anchor durable electric drill machine designed for professional and home repair use.
Tool Kit Set Standard,26,119,1,2880,18,2246.4,Anchor durable tool kit set designed for professional and home repair use.
Tool Kit Set Plus,26,119,1,3200,18,2496,Anchor durable tool kit set designed for professional and home repair use.
Tool Kit Set Pro,26,119,1,4160,18,3244.8,Anchor durable tool kit set designed for professional and home repair use.
Tool Kit Set Heavy Duty,26,119,1,5120,18,3993.6,Anchor durable tool kit set designed for professional and home repair use.
Screwdriver Set Standard,26,119,1,1080,18,842.4,Anchor durable screwdriver set designed for professional and home repair use.
Screwdriver Set Plus,26,119,1,1200,18,936,Anchor durable screwdriver set designed for professional and home repair use.
Screwdriver Set Pro,26,119,1,1560,18,1216.8,Anchor durable screwdriver set designed for professional and home repair use.
Screwdriver Set Heavy Duty,26,119,1,1920,18,1497.6,Anchor durable screwdriver set designed for professional and home repair use.
Wall Paint Bucket Standard,26,119,1,1620,18,1263.6,Anchor durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Plus,26,119,1,1800,18,1404,Anchor durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Pro,26,119,1,2340,18,1825.2,Anchor durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Heavy Duty,26,119,1,2880,18,2246.4,Anchor durable wall paint bucket designed for professional and home repair use.
Adhesive Sealant Standard,26,119,1,315,18,245.7,Anchor durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Plus,26,119,1,350,18,273,Anchor durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Pro,26,119,1,455,18,354.9,Anchor durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Heavy Duty,26,119,1,560,18,436.8,Anchor durable adhesive sealant designed for professional and home repair use.
Adhesive Super Glue 2pc,12,120,1,28,18,20,Super strong glue
Fevicol SH 200g,12,120,1,75,18,55,Fevicol adhesive
Electric Drill Machine Standard,26,121,1,4050,18,3159,AsianPaints durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Plus,26,121,1,4500,18,3510,AsianPaints durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Pro,26,121,1,5850,18,4563,AsianPaints durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Heavy Duty,26,121,1,7200,18,5616,AsianPaints durable electric drill machine designed for professional and home repair use.
Tool Kit Set Standard,26,121,1,2880,18,2246.4,AsianPaints durable tool kit set designed for professional and home repair use.
Tool Kit Set Plus,26,121,1,3200,18,2496,AsianPaints durable tool kit set designed for professional and home repair use.
Tool Kit Set Pro,26,121,1,4160,18,3244.8,AsianPaints durable tool kit set designed for professional and home repair use.
Tool Kit Set Heavy Duty,26,121,1,5120,18,3993.6,AsianPaints durable tool kit set designed for professional and home repair use.
Screwdriver Set Standard,26,121,1,1080,18,842.4,AsianPaints durable screwdriver set designed for professional and home repair use.
Screwdriver Set Plus,26,121,1,1200,18,936,AsianPaints durable screwdriver set designed for professional and home repair use.
Screwdriver Set Pro,26,121,1,1560,18,1216.8,AsianPaints durable screwdriver set designed for professional and home repair use.
Screwdriver Set Heavy Duty,26,121,1,1920,18,1497.6,AsianPaints durable screwdriver set designed for professional and home repair use.
Wall Paint Bucket Standard,26,121,1,1620,18,1263.6,AsianPaints durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Plus,26,121,1,1800,18,1404,AsianPaints durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Pro,26,121,1,2340,18,1825.2,AsianPaints durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Heavy Duty,26,121,1,2880,18,2246.4,AsianPaints durable wall paint bucket designed for professional and home repair use.
Adhesive Sealant Standard,26,121,1,315,18,245.7,AsianPaints durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Plus,26,121,1,350,18,273,AsianPaints durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Pro,26,121,1,455,18,354.9,AsianPaints durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Heavy Duty,26,121,1,560,18,436.8,AsianPaints durable adhesive sealant designed for professional and home repair use.
Electric Drill Machine Standard,26,122,1,4050,18,3159,Berger durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Plus,26,122,1,4500,18,3510,Berger durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Pro,26,122,1,5850,18,4563,Berger durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Heavy Duty,26,122,1,7200,18,5616,Berger durable electric drill machine designed for professional and home repair use.
Tool Kit Set Standard,26,122,1,2880,18,2246.4,Berger durable tool kit set designed for professional and home repair use.
Tool Kit Set Plus,26,122,1,3200,18,2496,Berger durable tool kit set designed for professional and home repair use.
Tool Kit Set Pro,26,122,1,4160,18,3244.8,Berger durable tool kit set designed for professional and home repair use.
Tool Kit Set Heavy Duty,26,122,1,5120,18,3993.6,Berger durable tool kit set designed for professional and home repair use.
Screwdriver Set Standard,26,122,1,1080,18,842.4,Berger durable screwdriver set designed for professional and home repair use.
Screwdriver Set Plus,26,122,1,1200,18,936,Berger durable screwdriver set designed for professional and home repair use.
Screwdriver Set Pro,26,122,1,1560,18,1216.8,Berger durable screwdriver set designed for professional and home repair use.
Screwdriver Set Heavy Duty,26,122,1,1920,18,1497.6,Berger durable screwdriver set designed for professional and home repair use.
Wall Paint Bucket Standard,26,122,1,1620,18,1263.6,Berger durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Plus,26,122,1,1800,18,1404,Berger durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Pro,26,122,1,2340,18,1825.2,Berger durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Heavy Duty,26,122,1,2880,18,2246.4,Berger durable wall paint bucket designed for professional and home repair use.
Adhesive Sealant Standard,26,122,1,315,18,245.7,Berger durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Plus,26,122,1,350,18,273,Berger durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Pro,26,122,1,455,18,354.9,Berger durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Heavy Duty,26,122,1,560,18,436.8,Berger durable adhesive sealant designed for professional and home repair use.
Electric Drill Machine Standard,26,123,1,4050,18,3159,Pidilite durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Plus,26,123,1,4500,18,3510,Pidilite durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Pro,26,123,1,5850,18,4563,Pidilite durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Heavy Duty,26,123,1,7200,18,5616,Pidilite durable electric drill machine designed for professional and home repair use.
Tool Kit Set Standard,26,123,1,2880,18,2246.4,Pidilite durable tool kit set designed for professional and home repair use.
Tool Kit Set Plus,26,123,1,3200,18,2496,Pidilite durable tool kit set designed for professional and home repair use.
Tool Kit Set Pro,26,123,1,4160,18,3244.8,Pidilite durable tool kit set designed for professional and home repair use.
Tool Kit Set Heavy Duty,26,123,1,5120,18,3993.6,Pidilite durable tool kit set designed for professional and home repair use.
Screwdriver Set Standard,26,123,1,1080,18,842.4,Pidilite durable screwdriver set designed for professional and home repair use.
Screwdriver Set Plus,26,123,1,1200,18,936,Pidilite durable screwdriver set designed for professional and home repair use.
Screwdriver Set Pro,26,123,1,1560,18,1216.8,Pidilite durable screwdriver set designed for professional and home repair use.
Screwdriver Set Heavy Duty,26,123,1,1920,18,1497.6,Pidilite durable screwdriver set designed for professional and home repair use.
Wall Paint Bucket Standard,26,123,1,1620,18,1263.6,Pidilite durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Plus,26,123,1,1800,18,1404,Pidilite durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Pro,26,123,1,2340,18,1825.2,Pidilite durable wall paint bucket designed for professional and home repair use.
Wall Paint Bucket Heavy Duty,26,123,1,2880,18,2246.4,Pidilite durable wall paint bucket designed for professional and home repair use.
Adhesive Sealant Standard,26,123,1,315,18,245.7,Pidilite durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Plus,26,123,1,350,18,273,Pidilite durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Pro,26,123,1,455,18,354.9,Pidilite durable adhesive sealant designed for professional and home repair use.
Adhesive Sealant Heavy Duty,26,123,1,560,18,436.8,Pidilite durable adhesive sealant designed for professional and home repair use.
Screwdriver Set 6pc,12,124,1,160,12,120,6-piece screwdriver kit
Hammer 16oz,12,124,1,130,12,95,Steel home hammer
Office Static Eliminator,24,124,1,350,18,250,Static discharge tool
Electric Drill Machine Standard,26,124,1,4050,18,3159,Stanley durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Plus,26,124,1,4500,18,3510,Stanley durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Pro,26,124,1,5850,18,4563,Stanley durable electric drill machine designed for professional and home repair use.
Electric Drill Machine Heavy Duty,26,124,1,7200,18,5616,Stanley durable electric drill machine designed for professional and home repair use.
Tool Kit Set Standard,26,124,1,2880,18,2246.4,Stanley durable tool kit set designed for professional and home repair use.
Tool Kit Set Plus,26,124,1,3200,18,2496,Stanley durable tool kit set designed for professional and home repair use.
Tool Kit Set Pro,26,124,1,4160,18,3244.8,Stanley durable tool kit set designed for professional and home repair use.
Tool Kit Set Heavy Duty,26,124,1,5120,18,3993.6,Stanley durable tool kit set designed for professional and home repair use.
